number,title,updated_at,html_url
5629,Introduce new nodes for existing GUI clusters,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5629
5628,Update HPSA to add new nodes as part of the scaling out,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5628
5627,Provide new nodes for existing COMIC clusters,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5627
5626,Introduce a new capability to add new nodes to existing AA pacemaker cluster,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5626
5625,Provide mechanism to add new nodes to existing FF pacemaker cluster,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5625
5624,Provide additional playbooks to recreate FF / AA pacemaker clusters,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5624
5617,Optimize image checking algorithm,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5617
5600,Availability to configure RETRY and ROLLBACK TLD for the NFVD  operations,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5600
5594,Expand or recreate NFVD clusters,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5594
5590,Indicate on job details if the task is internal to NFVD or external,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5590
5580,Support helm template command in container microservice,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5580
5579,Changes  in container microservice needed for Adapter Factory Helm Adapter,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5579
5574,"Agree on new NFV-D release cadence proposal, align and agree with delivery teams.",14/09/2021,https://github.hpe.com/hpsd/nfvd/issues/5574
5571,Show time spent in HPSA queue in job tracking window,21/09/2021,https://github.hpe.com/hpsd/nfvd/issues/5571
5558,[ETSI_SOL003] Heal VNF test E2E KO FAILED_TEMP-Rollback-ROLLING_BACK-ROLLED_BACK,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/5558
5557,[ETSI_SOL003] Heal VNF test E2E KO FAILED_TEMP-Retry-COMPLETED,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/5557
5541,NFVD Sizing and Perfomance plan,13/10/2021,https://github.hpe.com/hpsd/nfvd/issues/5541
5530,[ETSI] On-boarding and query package information needs to be stored/queried in Filebroker,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5530
5529,[ETSI_SOL003] NFVD to VNFM Subscription for 3.3.1,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5529
5515,Change STATUS to LOCKED during a VLink deployment,15/09/2021,https://github.hpe.com/hpsd/nfvd/issues/5515
5509,ChangeCurrentVNFPackage ClassicETSI Suite,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5509
5505,URL Encoding/Decoding needed when rest calls between NFVD and VNFM,11/10/2023,https://github.hpe.com/hpsd/nfvd/issues/5505
5502,Include additional container validations in async Delete VNF instance operation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5502
5472,Support --set and kubectl in container microservice,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5472
5460,EPIC to track NFVD performance activities across the milestone.,19/08/2021,https://github.hpe.com/hpsd/nfvd/issues/5460
5452,Standardize microservices timestamp,31/08/2021,https://github.hpe.com/hpsd/nfvd/issues/5452
5422,Optimize TLD lead time,28/09/2021,https://github.hpe.com/hpsd/nfvd/issues/5422
5411,Time gap observed between transitioning of tasks within the TLD,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5411
5407,Implement case insensitive search in Job tracking search,30/11/2021,https://github.hpe.com/hpsd/nfvd/issues/5407
5392,SubTLD is displayed in the UI as a single task in the parent TLD job ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5392
5384,Tracking of status of  NFV-D/SDC.D/NSO/GVNFM CI/CD processes status and remediation actions for security breach in Grenoble ,09/08/2021,https://github.hpe.com/hpsd/nfvd/issues/5384
5382,EPIC Support for ChangeExternalConnectivity operation in SOL003 interface,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5382
5374,Optimize iterating over all VNF or CNF instances during deleting a package,03/08/2021,https://github.hpe.com/hpsd/nfvd/issues/5374
5360,Add delete VNF test case in ETSI_Classic test suite,13/06/2023,https://github.hpe.com/hpsd/nfvd/issues/5360
5339,Ability to add Pre/Post processing policies to already deployed instances,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/5339
5306,Support VNFM type + version concatenation to look for child workflow in ETSI tasks,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5306
5288,Connect operation dialog improvements,20/07/2021,https://github.hpe.com/hpsd/nfvd/issues/5288
5287,Refresh the vdc manager partially to show the new created vnf instance,20/07/2021,https://github.hpe.com/hpsd/nfvd/issues/5287
5286,Refactor classic vnf instance deployment dialog to improve user experience,20/07/2021,https://github.hpe.com/hpsd/nfvd/issues/5286
5285,Import Shared Virtual Link improvement,20/07/2021,https://github.hpe.com/hpsd/nfvd/issues/5285
5283,Don't allow dual stack network importing subnetwork from different openstack network,20/07/2021,https://github.hpe.com/hpsd/nfvd/issues/5283
5254,Feasibility check on delivering enhacement request on 5.x from RND standpoint ,19/08/2021,https://github.hpe.com/hpsd/nfvd/issues/5254
5251,[New ETSI] Test a complete terminate including query VNF with a big VNF in a big DC,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/5251
5249,SQL Export Utility can potentially break with future changes!,03/11/2022,https://github.hpe.com/hpsd/nfvd/issues/5249
5240,ChangeExternalConnectivity operation in SOL003 interface,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5240
5233,[New ETSI] Test a complete instantiate including query VNF with a big VNF in a big DC,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/5233
5231,Creating a way to trace system communications,31/03/2023,https://github.hpe.com/hpsd/nfvd/issues/5231
5192,Modify new etsi LCM notification names stored in job tracking,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5192
5174,Send VNF MODIFY_INFO request to VNFM when datacenter values are changed,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5174
5162,UI feedback from verizon delivery team,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5162
5159,[ETSI_SOL003] VNF Package Management interface 3.3.1,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5159
5158,[ETSI_SOL003] [epic] VNF Package Management interface 3.3.1,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5158
5155,Test endpoint when we have VNFP subscription,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5155
5139,Multiple NFV-D documentation versions support,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/5139
5128,New ETSI support SOL003 v3.3.1 (partial),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5128
5098,Verizon Database Upgrade Process Explanation,26/04/2022,https://github.hpe.com/hpsd/nfvd/issues/5098
5059,New etsi demo 6.0.X,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5059
5029,Malformed grant from Mavenir VNFM request is not rejected and gets through,31/03/2023,https://github.hpe.com/hpsd/nfvd/issues/5029
5019,Default task executed for Hooks in TLDs,14/06/2021,https://github.hpe.com/hpsd/nfvd/issues/5019
5018,Consider deletion of non-existent resources in external system as successful ,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/5018
5015,Improved FF API performance when there are not any sincronization,10/06/2021,https://github.hpe.com/hpsd/nfvd/issues/5015
5010,Adjust NFV-D cloc script ... count seems way excessive...,10/06/2021,https://github.hpe.com/hpsd/nfvd/issues/5010
4995,[EPIC] New view to display all VNFs for a particular user,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4995
4977,[ETSI_SOL003] Terminate VNF and Delete VNF Identifier error management with retry-after,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4977
4962,Research long asynchronous jobs,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4962
4949,Improve resource-pool API,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4949
4939,Improve API PUT /nfvd-ext/domains/{domainId}/organizations/{organizationId}/tenants/{tenantId}/children/childId/artifactId/categoryName/attributeName,30/11/2021,https://github.hpe.com/hpsd/nfvd/issues/4939
4936,"CNFs on NS / CNFs on GVNFM - what, when, whom, who, which, where, why, whose and how",14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4936
4932,Improve API GET|/nfvd-ext/domains/{domainId}/organizations/{organizationId}/tenants/{tenantId} performance,30/11/2021,https://github.hpe.com/hpsd/nfvd/issues/4932
4931,Improve API GET|/nfvd/instance/artifact/query/children?relationship=ALLOCATED performance,30/11/2021,https://github.hpe.com/hpsd/nfvd/issues/4931
4930,Improve API GET /nfvd/instance/artifact?family=VNF&category=GENERIC performance,30/11/2021,https://github.hpe.com/hpsd/nfvd/issues/4930
4927,CTG licensing enforcement & recommendations,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4927
4887,Intermittent error uploading zip in SOL005,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/4887
4870,Modify API to create artifacts in parallel,23/06/2021,https://github.hpe.com/hpsd/nfvd/issues/4870
4869,Avoid trigger discovery if is already discovered,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/4869
4859,ArtifactInstanceExtended modifications for multiples inserts,23/06/2021,https://github.hpe.com/hpsd/nfvd/issues/4859
4854,Improving Performance for Resource Allocation,22/02/2022,https://github.hpe.com/hpsd/nfvd/issues/4854
4839,Replace Values support for Encrypted Files,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4839
4834,Activate VCR by configuration to allow debugging of vcenter microservice traffic,12/05/2021,https://github.hpe.com/hpsd/nfvd/issues/4834
4809,UI - Vcenter discovery refresh for Datastore and Datastore cluster,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/4809
4808,UI - Vcenter discovery refresh for Host and Host cluster,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/4808
4805,UI - Vcenter discovery refresh for DVPort/DVPortGroup/PortGroups,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/4805
4759,Migrate FF to Velocity 2.0,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4759
4753,Stop E2E execution when Base suite fails and avoid running DeleteBase if any other suite fails,29/07/2022,https://github.hpe.com/hpsd/nfvd/issues/4753
4743,Review FF Automation tests,30/11/2021,https://github.hpe.com/hpsd/nfvd/issues/4743
4692,Delete Definitions/Components values in Database which are not present in XMLs,27/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4692
4674,[ETSI_SOL003] ETSI Query Instantiate VNF test E2E KO,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4674
4641,Show jobs in UI job tab that came from /nfvo API,04/05/2021,https://github.hpe.com/hpsd/nfvd/issues/4641
4628,"GUI code quality, refactoring, coverage, security and sonar improvements",04/11/2025,https://github.hpe.com/hpsd/nfvd/issues/4628
4620,Get Operation Status,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4620
4617,[ETSI_SOL003] ETSI Heal VNF,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/4617
4615,[ETSI_SOL003] Change Flavour VNF,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4615
4609,[ETSI_SOL003] Modify VNF Information,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4609
4607,[ETSI_SOL003] Prepare VNF,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4607
4596,Allow debugging of vcenter microservice traffic,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4596
4595,Configure API Integration Tests for using docker nightly images for PPAS and ORACLE,09/06/2021,https://github.hpe.com/hpsd/nfvd/issues/4595
4594,Verizon related images in HA Guide,16/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4594
4592,Vcenter VM deployment: Epilogue is not mandatory,24/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4592
4590,NFVD ELK Support 3/3,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4590
4583,Support nfvd ui and sd ui sharing the same UOC,20/07/2023,https://github.hpe.com/hpsd/nfvd/issues/4583
4579,Database cleanup : indexes with nullable columns,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4579
4578,DB Cleanup: Fix findings from schemacrawler lint,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4578
4547,Re-run automated component tests on develop of 6.0.3,14/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4547
4545,"Rename ""SCOPE"" Database columns, as this is a reserved word",09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4545
4530,Set some ETSI attributes mandatory in API VNF template create/update,13/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4530
4524,Improve performances delete tree cascade - AA synchronization.,30/11/2021,https://github.hpe.com/hpsd/nfvd/issues/4524
4504,TestComponent pipeline doesn't execut DeleteBase suite if previous fail,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/4504
4496,Improve Automated Testing,18/05/2021,https://github.hpe.com/hpsd/nfvd/issues/4496
4484,NFVD Installation and configuration Guide - tracking TW review process,20/10/2021,https://github.hpe.com/hpsd/nfvd/issues/4484
4483,NFVD Administration Guide - tracking TW review process,15/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4483
4479,Having the same behavior of VDC and VNFG on failure creation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4479
4474,VNF_Manager form under Virtual Network,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4474
4453,Undeploy VM in reverse order as in the deploy,18/05/2021,https://github.hpe.com/hpsd/nfvd/issues/4453
4448,When a user tries to delete a template that has an instance return a warning message,28/03/2022,https://github.hpe.com/hpsd/nfvd/issues/4448
4446,VNFLifeCycle Suite - Undeploy error cases,20/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4446
4437,NFVD User Guide - tracking TW review process,31/03/2021,https://github.hpe.com/hpsd/nfvd/issues/4437
4436,NFVD documentation - tracking TW review process,22/06/2023,https://github.hpe.com/hpsd/nfvd/issues/4436
4429,[EPIC] Partial support of ChangeCurrentVNFPackage for Verizon,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4429
4418,NFVD LCM notificatin is sending VnfIdentifierCreationNotification for 2 diferent things,13/03/2023,https://github.hpe.com/hpsd/nfvd/issues/4418
4414,Create an NFVD docker DB with Verizon data,16/12/2021,https://github.hpe.com/hpsd/nfvd/issues/4414
4407,Resolve pending TW comments for 6.0.2,25/06/2021,https://github.hpe.com/hpsd/nfvd/issues/4407
4404,"Support ""repeat"" function in SGRs in imported Heat templates",14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4404
4396,Add new method in an LDAP-Connector class in order to obtain the properties of a LDAP susbsystem/connection declared in the standalone.xml file.,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4396
4395,Improve volume attachment in deploy VNF TLD,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4395
4394,Additional parameter files removed from FS prevent successful termination of VNFs,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4394
4392,Give a consistent view of when a job has really finished in NFVD,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4392
4391,ExecutionTaskDbDaoTest and NotificationDbDaoTest are not working,27/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4391
4390,Disable some tasks in the TLDs via configuration in DB,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4390
4387,Initiative to enhance NFVD performance,07/02/2022,https://github.hpe.com/hpsd/nfvd/issues/4387
4385,Allow to identify it based on Subject fields of a TLS certificate when creating user,25/03/2021,https://github.hpe.com/hpsd/nfvd/issues/4385
4384,Allow user to upload a client certificate and private key when register vnfm,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/4384
4383,Improve openStack CLEAN-UP-VIM pipeline and clean_up_osVIM.sh script,05/07/2021,https://github.hpe.com/hpsd/nfvd/issues/4383
4380,Remove duplicate openstack classes from nfvd-ff-e2e,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/4380
4379,EXECUTE_TASK_DO WF doesn't treat properly status in Conditions (TLDs),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4379
4366,Support MTLS in NFVD API,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/4366
4365,Support MTLS in NFVD interfaces,10/02/2022,https://github.hpe.com/hpsd/nfvd/issues/4365
4364,Check if components already exists in nfvd scripts,20/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4364
4356,Send the NFVD in/out traces to ZIPKIN,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4356
4352,[ETSI_SOL003] UI - update api used in vnfm subscriptions API,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4352
4346,Fix the cybersecurity issues with Discovery microservices,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/4346
4339,Renamed NFVModel SQL Scripts,09/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4339
4338,Rename sql scripts for creating and provisioning the NFVD model,09/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4338
4332,Allow multiple IPs in a VIP. Allow to modify them for a deployed VNF,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/4332
4312,[EPIC] NFVD Deprecation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4312
4308,NFVD ELK Support ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4308
4305,VCenter Adopt VMs only supports VMs connected to DVPORTGROUPS,13/09/2023,https://github.hpe.com/hpsd/nfvd/issues/4305
4301,Test component for support changes in CNF chart structure during upgrade - Part II,22/11/2023,https://github.hpe.com/hpsd/nfvd/issues/4301
4298,Deprecated Default mode without and with ETSI,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4298
4289,[NFVDv6-Porting] Generate migration scripts for delete NS connectors and definition,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4289
4278,Daily Automatic NFVD Upgrade Installation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4278
4273,[ETSI_SOL003] [Grant]  Support isAutomaticInvocation for Scale and Heal,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4273
4248,Validate CNF status in 'Change CNF Package Version' API operation,22/11/2023,https://github.hpe.com/hpsd/nfvd/issues/4248
4221,Create VNFP public catalog implementation,13/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4221
4220,Include validation retry configurable in custom process,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4220
4218,Improve creative VNF instance performance,27/09/2021,https://github.hpe.com/hpsd/nfvd/issues/4218
4174,Update job status automaticaly for issues that are not mode SOSA but call HPSA,22/06/2021,https://github.hpe.com/hpsd/nfvd/issues/4174
4154,NFVModel Default mode needs to be deleted,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4154
4139,[NFVDv6-Porting] Refactor NFVModel java code and change traces by logger,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4139
4131,[ETSI_SOL003] New FF API for subscriptions,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4131
4118,[NFVDv6-Porting] Refactor nfv-director.sh,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4118
4115,[NFVDv6-Porting] Clean up testing code,29/07/2022,https://github.hpe.com/hpsd/nfvd/issues/4115
4113,Improve Verizon DB clone pipeline,28/09/2021,https://github.hpe.com/hpsd/nfvd/issues/4113
4110,Documentation for GeoR schema has wrong colours,26/04/2022,https://github.hpe.com/hpsd/nfvd/issues/4110
4102,POST_PROCESS_EXTENDED - ID of VNF instance,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4102
4101,When execute a retry of some test cases they are being executed again even though the status artifact is DEPLOYED,29/07/2022,https://github.hpe.com/hpsd/nfvd/issues/4101
4099,Improvements for E2E Component tests,04/10/2024,https://github.hpe.com/hpsd/nfvd/issues/4099
4098,Move to nfd wiki the wikis included in some ff solutions,28/10/2022,https://github.hpe.com/hpsd/nfvd/issues/4098
4094,CNFLifeCycle RolloutRestart include check for job,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4094
4086,Test components - Fix asserts for instance id and instance name in job tracking ,29/07/2022,https://github.hpe.com/hpsd/nfvd/issues/4086
4080,Improvement - replace all figures in doc set,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/4080
4075,Check if high number of imported VNFPs (~100) still affects the import of new ones after migrating hibernate version,15/10/2021,https://github.hpe.com/hpsd/nfvd/issues/4075
4072,Enhancements in NFVD release packaging,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/4072
4067,[EPIC] NFVD things to be changed,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4067
4061,[NFVDv6-Porting] Extract CNF and VCenter Templates to another solution. NFVDModel only should be dedicated to model changes,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4061
4060,[NFVDv6-Porting] Not delete NFVTemplates folder when NFVAuto solution is undeployed,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4060
4031,[ETSI_SOL003] Refresh Validate VNFM version,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/4031
4007,A look at VRZ DB stats,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4007
4002,NFVD FF API payload validation using the NFVD Model Rest API v1 (Soap UI),14/04/2021,https://github.hpe.com/hpsd/nfvd/issues/4002
3986,NFV-D: Remove Insensitive words from docs (if any),15/10/2021,https://github.hpe.com/hpsd/nfvd/issues/3986
3978,Provide additional new test-cases ,14/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3978
3906,Add new step in reinstallation VM pipeline to include Orchestration & Fulfillment Support Tool  v1.0 ,21/01/2021,https://github.hpe.com/hpsd/nfvd/issues/3906
3893,NFV-D: Open Source Software Security Review,26/04/2022,https://github.hpe.com/hpsd/nfvd/issues/3893
3892,NFV-D: Security architecture and design document,11/02/2021,https://github.hpe.com/hpsd/nfvd/issues/3892
3825,TestSuite VcenterResizeDisk.xml,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3825
3824,Workflow to resize disk in VCENTER,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3824
3823,New Template to call Resize disk microservice call,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3823
3822,TLD changes for Resize disk in VCENTER,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3822
3821,VCENTER Microservice for resize disk,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3821
3815,[RESEARCH] Test VNFM (or etsi-simulator) having IPv6 endpoint,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3815
3787,CleanUp the default values set in artifact definitions as attribute description,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3787
3773,Change Default value for identityVersion from 'V2' to 'V3' in Openstack authentication,17/12/2020,https://github.hpe.com/hpsd/nfvd/issues/3773
3768,VelocityParseTemplate and VelocityParseTemplateGP needs to be compatible with templates generated with velocity2.0,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3768
3746,NSO UI Design ,11/03/2021,https://github.hpe.com/hpsd/nfvd/issues/3746
3722,Remove getToken.sh call from workflows,04/12/2020,https://github.hpe.com/hpsd/nfvd/issues/3722
3720,Undeploy External DVPORTGROUP Improvement,24/02/2023,https://github.hpe.com/hpsd/nfvd/issues/3720
3704,Resize cloned vcenter disk according to amount defined in VNF,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3704
3680,ETSI notification job status is updated asynchronously,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3680
3676,Support SoftwareImages in GET vnf_packages API Call,05/08/2024,https://github.hpe.com/hpsd/nfvd/issues/3676
3611,Mirgration of all NFVD templates to be compatible with velocity 2.0,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3611
3610,Deprecated ETSI SOL001 NFVD extension for VIP,28/10/2022,https://github.hpe.com/hpsd/nfvd/issues/3610
3537,[SAv9 porting] Migrate NFV-D (embedded SA in FF + align middleware versions used across all components) - Phase II,21/02/2022,https://github.hpe.com/hpsd/nfvd/issues/3537
3521,[ETSI_SOL003] [epic] Onboard VNFPackage for new ETSI model,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3521
3520,[ETSI_SOL003] [epic] VNFM update for new ETSI model,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3520
3519,[ETSI_SOL003] Wiremock Authorization of notifications using TLS certificates,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3519
3518,[ETSI_SOL003] Wiremock Authorization of notifications using OAuth 2.0 access tokens,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3518
3517,[ETSI_SOL003] Wiremock Authorization of notifications using the HTTP Basic authentication scheme,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3517
3516,[ETSI_SOL003] Wiremock Authorization of API requests using TLS certificates,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3516
3509,[ETSI_SOL003] New ETSI support SOL003 v2.7.1 (partial),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3509
3506,[ETSI_SOL003] Subscribe to VNF lifecycle change,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3506
3502,[ETSI_SOL003] New API to show valid flavours to set in VDUCOMPUTES,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3502
3501,[ETSI_SOL003] New API to show valid images to set in VDUCOMPUTES,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3501
3499,LCM notifications are not sent when updating attributes on a VNF VCenter,15/03/2021,https://github.hpe.com/hpsd/nfvd/issues/3499
3496,"Use Operation State ,Usage State, VNFM Info as filters once these are implemented as part of Package Management",12/05/2021,https://github.hpe.com/hpsd/nfvd/issues/3496
3494,Add support for Duplicate Detection as part of Create Subscription,12/05/2021,https://github.hpe.com/hpsd/nfvd/issues/3494
3493,Test Notification Endpoint as Part of VNFP management Create Subscription,12/05/2021,https://github.hpe.com/hpsd/nfvd/issues/3493
3467,JobTracking should be able to finish in warning when anyone of its task have that status,12/04/2021,https://github.hpe.com/hpsd/nfvd/issues/3467
3456,[NFVDv6] Automatic Integration Test,28/08/2023,https://github.hpe.com/hpsd/nfvd/issues/3456
3453,Custom Process available at differents levels,24/02/2023,https://github.hpe.com/hpsd/nfvd/issues/3453
3446,Deprecate creation of Security Groups in VNFM mode,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3446
3445,Exclusive Security Groups,29/10/2020,https://github.hpe.com/hpsd/nfvd/issues/3445
3413,[ETSI_SOL003] [Grant] ETSI_VNF,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3413
3412,Query VNF Package Management Subscription Info by filters,12/05/2021,https://github.hpe.com/hpsd/nfvd/issues/3412
3411,Support long size values in attributes,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3411
3410,Send LCM Notifications embebed mode,26/04/2022,https://github.hpe.com/hpsd/nfvd/issues/3410
3371,When upload VNF template tell to the user that filebroker references will not work in this NFVD installation,04/11/2020,https://github.hpe.com/hpsd/nfvd/issues/3371
3370,When download VNF template tell to the user that filebroker references will not work in other NFVD installation,04/11/2020,https://github.hpe.com/hpsd/nfvd/issues/3370
3355,Use verificable certificate for the GUI,14/10/2020,https://github.hpe.com/hpsd/nfvd/issues/3355
3352,Deploy and run Fulfillment API on HPSA9 with codehaus libs instead of fasterxml,11/02/2021,https://github.hpe.com/hpsd/nfvd/issues/3352
3327,Delete DeployOrganization TLD and update API to set ACTIVE status for Organization,06/10/2020,https://github.hpe.com/hpsd/nfvd/issues/3327
3326,[NSO] Deploy an Active VL with a new Network,08/03/2021,https://github.hpe.com/hpsd/nfvd/issues/3326
3324,[NSO] New API to create a new Virtual Link,08/03/2021,https://github.hpe.com/hpsd/nfvd/issues/3324
3323,[NSO] NSO Alignment,08/03/2021,https://github.hpe.com/hpsd/nfvd/issues/3323
3317,Analize Generic Recollector for improve performance,11/01/2021,https://github.hpe.com/hpsd/nfvd/issues/3317
3310,Create a meta flavour,02/10/2020,https://github.hpe.com/hpsd/nfvd/issues/3310
